Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	519	1519.0		2.989796995485267		9.738341523968044		0.8048006954480313		1522.0		9.737796582021563		7.115359218712416		993.0		3.0687303620760877		5.338359501386253		0.9106515072268757		993.0		5.338359501386253		4.3692453378799705		0.0		0.0		0.0		0.0		0.0	
1	520	1520.0		2.908484046864251		8.741283089854488		0.7555801255305347		1534.0		8.697550416894504		6.492513780093737		999.0		2.9263978244242397		5.121794671617121		0.9393529385474396		1000.0		5.1131251983862915		3.9125788012461324		0.0		2.0		0.0		0.0		0.0	
1	521	1400.0		3.0105702695221144		7.916569463010378		0.8593418910495216		1429.0		7.9118034083192885		5.549006797560003		1003.0		2.8269007721486252		4.8139046357295765		0.7720823928138305		1006.0		4.81137944160211		3.660825060922039		0.0		6.0		0.0		0.0		5.0	
1	522	1418.0		2.8523878497534616		7.61319746191505		0.8868104794677942		1454.0		7.654867076518472		5.857010170584628		1000.0		2.83932915163672		5.793733347872474		0.9401512298334372		1001.0		5.793468022324613		4.258362255280415		0.0		7.0		0.0		0.0		5.0	
1	523	1478.0		2.9339882731867473		8.521128701470351		0.8701819729477214		1491.0		8.505260670575682		6.2332636709619225		991.0		2.703732181739256		4.202054432911983		0.8531438821955969		991.0		4.202054432911983		3.19368726470672		0.0		3.0		0.0		0.0		1.0	
1	524	1420.0		2.9394839872471743		8.762108735493825		0.8195455577641566		1442.0		8.744539012353945		6.53925000301138		1001.0		3.023494926349215		5.596072791391325		0.770028681479044		1003.0		5.585274113815948		4.3750075874070395		0.0		5.0		0.0		0.0		2.0	
1	525	1547.0		2.8024703329694973		8.137815420010961		0.7921311994729773		1552.0		8.145242839307562		5.8305149518565464		1013.0		2.914937988407032		5.3363547363791755		0.8292996898231985		1013.0		5.3363547363791755		3.9263315258100753		0.0		0.0		0.0		0.0		0.0	
1	526	1452.0		2.95679933913825		7.878847787658957		0.7902977703774882		1470.0		7.900399010540495		5.5744679157739565		1007.0		3.0223509019654893		4.944764819055632		0.8561706636306404		1008.0		4.9365262390731655		3.787497837490134		0.0		3.0		0.0		0.0		3.0	
1	527	1471.0		2.977613844382669		8.542471661189833		0.9336171002372198		1493.0		8.562514658864563		6.439764664657972		988.0		3.000623380562527		5.423931442281442		0.7397878934478969		988.0		5.423931442281442		4.11642107930797		0.0		2.0		0.0		0.0		5.0	
1	528	1517.0		2.954815963591132		8.875228138107236		0.9334195899673479		1522.0		8.83406006214981		6.345109235770718		994.0		2.805305132248691		5.387604273944282		0.8055096982118995		994.0		5.387604273944282		4.365489823623109		0.0		0.0		0.0		0.0		1.0	
1	529	1426.0		2.9522515949673336		7.987874086866878		0.8841222652417053		1444.0		7.967965516997608		5.937624629093992		989.0		3.00082267457684		5.489343695853746		0.8261861786226503		990.0		5.4950575436459905		4.135109467641877		0.0		3.0		1.0		0.0		2.0	
1	530	1495.0		3.0388505867463564		9.330399985542813		0.9858413689020378		1510.0		9.313568210755896		7.370513887274912		1007.0		2.7905555973841425		6.05455535409274		0.7500739623488701		1007.0		6.05455535409274		4.466489151380287		0.0		2.0		0.0		0.0		1.0	
1	531	1386.0		2.9411006995694793		8.851268645215791		0.9357011730694692		1421.0		8.829700848489098		6.5564638559265145		1005.0		3.002477273678458		5.838494699196885		0.9427970599486478		1006.0		5.838258036609898		4.742330465027052		0.0		5.0		0.0		0.0		3.0	
1	532	1502.0		2.8833027439487955		8.129921777659922		0.8031749790575647		1511.0		8.12098834866608		6.1327293165403995		1001.0		2.826572453411325		5.439020468264242		0.7831848858390829		1002.0		5.436654028919578		4.042971815116359		0.0		1.0		0.0		0.0		1.0	
1	533	1499.0		2.8113539553869082		8.32245025087243		0.851800228967707		1506.0		8.306297343791083		6.203392001922533		987.0		3.0393704278810394		5.323692478066083		0.7993861592391087		987.0		5.323692478066083		4.007061679470935		0.0		1.0		0.0		0.0		0.0	
1	534	1513.0		2.940501949823182		8.824451738441192		0.805835790112247		1516.0		8.818499191065206		6.43765239125855		987.0		2.8890294244301353		5.269211333674933		0.7607465949788457		989.0		5.272193289773522		4.059962192625781		0.0		0.0		0.0		0.0		0.0	
1	535	1435.0		3.0253269228829205		8.209972892208375		0.9565292859322714		1457.0		8.205374894434774		6.268314327595058		999.0		2.7760027273882084		4.770846567869177		0.748726860325601		1000.0		4.760679566912733		3.4861874228199903		0.0		2.0		0.0		0.0		4.0	
1	536	1383.0		2.964833927803041		7.5028956276621575		0.8182482413483018		1410.0		7.487854440884828		5.826962283074192		1001.0		2.956739647967486		5.425990721371059		0.8531304820903898		1006.0		5.415342772183252		4.2752108993777815		0.0		4.0		0.0		1.0		4.0	
1	537	1434.0		2.9487161697009823		7.9502721891163475		0.8544199034431306		1455.0		7.80286834440633		5.624058491371631		998.0		2.906078256046807		4.71128991489769		0.7852100734666934		999.0		4.707210717923696		3.5798933785816263		0.0		2.0		0.0		0.0		5.0	
1	538	1466.0		2.8293054370399155		8.229593310940981		0.7742557455042929		1485.0		8.256979383828675		6.132521948523498		1006.0		2.8883164359063254		4.713895323866875		0.8139807361102671		1006.0		4.713895323866875		3.641334641796801		0.0		4.0		0.0		0.0		1.0	
1	539	1492.0		2.949801801762362		8.048287815006749		0.9162819946060557		1521.0		8.026014090225022		6.05256286402257		1014.0		2.8326993974061714		5.23208945730386		0.6773626794962907		1015.0		5.222211272866035		4.453964185622032		0.0		3.0		0.0		0.0		1.0	
1	540	1465.0		2.9335671318696814		8.515085051993823		0.8364827430510229		1482.0		8.536288313025189		6.653186377300822		998.0		2.9107474903197064		5.04350297295594		0.8431609401336354		998.0		5.04350297295594		4.00247418203893		0.0		2.0		0.0		0.0		3.0	
1	541	1493.0		2.9371315053902936		8.686078141327236		0.8367756565828263		1504.0		8.623123720945172		6.4745869813491845		1010.0		2.8600846105970623		5.231830035647652		0.8498542711962553		1010.0		5.231830035647652		4.055561056805184		0.0		2.0		0.0		0.0		1.0	
1	542	1478.0		2.868192353824173		8.25057906500235		0.8800579207611479		1493.0		8.252789910903774		6.243062381196293		993.0		3.016815124761088		5.7202253022721505		0.9332472397343		993.0		5.7202253022721505		4.405270907557729		0.0		2.0		0.0		0.0		1.0	
1	543	1523.0		2.908646558352507		10.228392477863563		0.7495346835081265		1532.0		10.232428292091734		7.716363937198012		989.0		3.195149791366639		5.751555490426952		0.8621472661208294		991.0		5.7410420339884265		4.469797173004951		0.0		1.0		0.0		0.0		1.0	
1	544	1436.0		2.888119342052568		7.877137120680373		0.8235655073719844		1453.0		7.723692506989346		5.865757794265025		989.0		3.095966110380813		5.014253659478064		0.9209633705988604		993.0		4.929918593728928		3.986262660453974		0.0		4.0		0.0		0.0		2.0	
1	545	1457.0		3.0193848158920047		8.38550688536662		0.8036707239683363		1483.0		8.420150176761219		6.025176927920881		1011.0		2.9043799850245886		4.794434368349875		0.7997169649289204		1016.0		4.811050239721002		3.5057930644158386		0.0		6.0		0.0		1.0		3.0	
1	546	1402.0		3.0292537988965678		8.972456388129899		0.8994056331540984		1434.0		8.964614442518428		6.832357168068339		989.0		3.0988611994723763		5.786728187170172		0.8595202867441121		992.0		5.795697607245583		4.50812925651538		0.0		6.0		0.0		0.0		6.0	
1	547	1477.0		2.9551748542259753		8.888453616241245		0.779727548067332		1500.0		8.79921279333896		6.347841249912022		1009.0		2.8716510516616984		5.6200169673877705		0.7899862014839143		1010.0		5.613467311081257		4.132152970732429		0.0		2.0		0.0		0.0		4.0	
1	548	1519.0		2.9450441775076657		8.498741817058907		0.8034010946155831		1531.0		8.522122095258583		6.086737142572685		999.0		2.9512561605976404		5.005619822571819		0.8426036554294362		1000.0		5.010104110546902		4.028261877795704		0.0		3.0		0.0		0.0		2.0	
1	549	1503.0		3.0916435000402416		9.8967588287888		0.8921335195595282		1517.0		9.92812953276901		7.170848526762241		993.0		2.903403965341965		5.250071266757035		0.861988722122126		993.0		5.250071266757035		4.016264561556955		0.0		1.0		0.0		0.0		3.0	
1	550	1513.0		2.9598450316545732		8.405549215123534		0.8171451091080181		1524.0		8.396367929465134		6.354802953538816		998.0		2.9650257169041843		5.694044936398628		0.9746148350720963		998.0		5.694044936398628		4.744197349755912		0.0		0.0		0.0		0.0		2.0	
1	551	1464.0		3.0973085656996147		9.82006602144067		0.9685766838522639		1485.0		9.802161928166983		7.911126318608463		996.0		3.052286197605532		5.950260260372045		0.9095687505695395		997.0		5.946241879012193		4.848575748488759		0.0		2.0		0.0		0.0		4.0	
1	552	1369.0		2.9322033592861936		7.948773104854828		0.9938696803015924		1403.0		7.965028989545787		6.44500830361022		1021.0		2.88290740036029		4.710489412705022		0.8593058891884656		1021.0		4.710489412705022		3.632798949283344		0.0		7.0		0.0		0.0		4.0	
1	553	1519.0		2.9094944912031324		8.397997632588602		0.8396153932707434		1533.0		8.395791325015514		5.992129335563237		1005.0		2.7962506877177313		5.991243531022879		0.7002570758008612		1006.0		5.993336951701029		4.484005988024746		0.0		0.0		0.0		0.0		2.0	
1	554	1508.0		2.8272010265944894		7.8095930387045085		0.8676967063811766		1515.0		7.750776995647044		5.848145392756924		988.0		2.8622145438327733		4.020783550571451		0.8237665395292499		989.0		4.016015863767839		3.3478034790040323		0.0		0.0		0.0		0.0		0.0	
1	555	1480.0		2.9913641093412813		8.904162966329599		0.8244005715738495		1496.0		8.86648868593595		6.6192980243147685		1004.0		2.9288256556560346		5.677361731598937		0.9145938681445444		1004.0		5.677361731598937		4.605115986105271		0.0		0.0		0.0		0.0		4.0	
1	556	1516.0		2.9169365381875636		8.285382785084982		0.86680108761627		1525.0		8.2819838487815		5.992644255844327		990.0		2.8920761283434038		5.046313031489941		0.8273236136259535		990.0		5.046313031489941		3.9349791924237167		0.0		0.0		0.0		0.0		0.0	
1	557	1378.0		2.927842792701827		8.668395090928183		0.9783914979774033		1407.0		8.71825006562948		6.231004973042583		1017.0		2.9769559549249376		5.265649788672076		0.768216571661901		1017.0		5.265649788672076		4.140771545589285		0.0		5.0		1.0		0.0		4.0	
1	558	1518.0		2.952033989706752		9.05397211386209		0.8566240907511833		1528.0		8.927763520109183		6.116816994220284		1007.0		3.020184511418817		5.642320114406252		0.9120170210740143		1007.0		5.642320114406252		4.079449523187372		0.0		0.0		0.0		0.0		1.0	
1	559	1262.0		3.1498544613635673		7.942968633113291		0.9309690251679312		1296.0		8.011713656088537		6.629607146136099		1000.0		2.9530277244568444		5.095457313064396		0.8200226019410981		1001.0		5.096087644650701		3.9369915424047535		0.0		8.0		0.0		0.0		4.0	
1	560	1515.0		2.989616288421122		9.254558719947028		0.9423422028390498		1529.0		9.195443799122959		6.685275018794333		992.0		3.051627921007555		5.7027082567635485		0.8725071092976469		992.0		5.7027082567635485		4.1321154260330655		0.0		1.0		0.0		0.0		1.0	
1	561	1467.0		2.999144381601854		8.51796514990895		0.9060954410179235		1486.0		8.5107943922035		6.398975400158758		998.0		2.954588839421024		4.87969727766287		0.8014013008823422		998.0		4.87969727766287		3.7014740073390877		0.0		2.0		0.0		0.0		1.0	
1	562	1445.0		2.887552717856808		9.258821163575034		0.7260860933908577		1468.0		9.114229271808227		6.5707380747899515		1000.0		3.0578126176600553		5.482200473829945		0.9111704621365951		1000.0		5.482200473829945		4.144858735385162		0.0		2.0		0.0		0.0		2.0	
1	563	1446.0		3.0226445058812557		8.847171926760296		0.9079226734830516		1466.0		8.749814852201625		6.134560047289692		998.0		2.913369573038537		4.742171016016289		0.8357295007264303		998.0		4.742171016016289		3.7951196140328363		0.0		2.0		0.0		0.0		4.0	
1	564	1434.0		2.8729636930229763		7.711278857446377		0.9070104588322631		1452.0		7.604568093284667		5.367646972818127		996.0		3.0076078036387615		6.231776266723451		0.7990994103608507		1001.0		6.196102672974996		4.845147104591374		0.0		4.0		0.0		0.0		0.0	
1	565	1512.0		2.8634923886540404		8.713297574974783		0.7360209363530077		1531.0		8.744913525545465		6.4828896402294065		1003.0		3.0006964583962894		5.010982617549618		1.1165569557612083		1007.0		5.0222402189064566		3.73543490350051		0.0		0.0		0.0		0.0		3.0	
1	566	1486.0		3.115908035372337		9.429887381033668		0.9968605401038119		1503.0		9.368215364547213		6.692321321221682		999.0		2.996491161787056		5.059826154736829		0.8897849428272283		1000.0		5.04617962191702		4.200292406510308		0.0		0.0		0.0		0.0		4.0	
1	567	1448.0		2.9614850124712686		8.780248541080619		1.0801637812133338		1470.0		8.788780406569687		6.513560125392578		1000.0		2.8151639551360796		5.693790347372837		0.7336899466334128		1000.0		5.693790347372837		4.237466991004874		0.0		4.0		0.0		0.0		1.0	
1	568	1336.0		2.99979079741743		7.313902470897495		0.9169372779678036		1369.0		7.33467344494112		5.237060859531436		1006.0		2.798743402967765		4.884261314993		0.7608013206912035		1007.0		4.890126407335619		3.668903962295572		0.0		7.0		0.0		0.0		5.0	
1	569	1500.0		3.0619010500385695		9.468563508035787		0.9642365739559494		1512.0		9.433509096657867		7.048091155038571		1003.0		2.863308480541091		4.84370486463574		0.749613202091055		1003.0		4.84370486463574		3.852874744601662		0.0		0.0		0.0		0.0		3.0	
1	570	1491.0		2.825459124755335		7.8806444647616845		0.9695511600189253		1510.0		7.881439650565304		5.842515756039756		1007.0		2.8949423905666434		5.06977291186802		0.7648365424898448		1007.0		5.06977291186802		3.85875373975063		0.0		3.0		0.0		0.0		1.0	
1	571	1519.0		2.91375859074103		9.5434185992882		0.8609458641829731		1533.0		9.464537734155321		6.962740113336596		1011.0		2.8445461103066236		5.142341076411669		0.6599298271400952		1012.0		5.141430560318023		3.6813292373748348		0.0		1.0		0.0		0.0		2.0	
1	572	1506.0		2.9996092103684315		8.303793770732584		0.9145676779816944		1518.0		8.31031163369969		6.261496632842769		994.0		2.9132752717447556		4.870065469321797		0.7608556903687614		994.0		4.870065469321797		3.8234494396373373		0.0		2.0		0.0		0.0		0.0	
1	573	1482.0		2.948981585122012		8.953935355544722		0.8152884857059667		1500.0		8.898440097732356		6.429123769550059		1007.0		3.0465234185857226		4.898250615807637		0.8029320211669919		1009.0		4.8892873830629835		3.6609514739436766		0.0		2.0		0.0		0.0		3.0	
1	574	1518.0		3.036344002339982		9.438298413775698		0.899752130811485		1534.0		9.377280430900148		6.843915521994197		1010.0		2.935063330190362		4.9387921627727005		1.0141032343646967		1010.0		4.9387921627727005		3.602710900399491		0.0		2.0		0.0		0.0		1.0	
1	575	1448.0		2.899463528179251		7.503628585061469		0.8647068805157915		1470.0		7.481714662387243		5.385205870604244		1011.0		2.8505720830779486		4.950007844203438		0.86170654869759		1012.0		4.952969717937881		3.799109288956123		0.0		4.0		0.0		0.0		2.0	
1	576	1425.0		2.964549600372735		8.132344333086523		0.9012882147348421		1448.0		7.972988610910357		5.53469632688785		995.0		2.8907642914740115		4.387582974467126		0.8767601816011041		995.0		4.387582974467126		3.3725082326502727		0.0		4.0		0.0		0.0		2.0	
1	577	1503.0		2.9152036376116652		9.088274800726527		0.8022754501821585		1517.0		9.039272010436509		7.124596376827369		1007.0		3.0640114504030334		5.334841844824603		0.9308451324264575		1007.0		5.334841844824603		4.149178983719002		0.0		2.0		0.0		0.0		1.0	
1	578	1494.0		2.868831270811841		8.52632342854384		0.7666425942696452		1508.0		8.529432348413815		6.459843665342068		1008.0		3.095907121002053		4.936835605364072		0.775570673148833		1008.0		4.936835605364072		3.822663408423869		0.0		1.0		0.0		0.0		2.0	
1	579	1468.0		2.810339832645675		7.08044377713588		0.7848497368342354		1481.0		7.086267822789276		5.284097977120561		1000.0		2.9759893841522445		4.9104737579316575		0.7410695535773443		1001.0		4.911412843746033		3.795069172799835		0.0		2.0		0.0		0.0		2.0	
1	580	1415.0		2.9692651780402595		8.778697928479174		0.8947355770663902		1435.0		8.765207194816526		6.703838411669391		991.0		2.937254667441039		5.2151485827488475		0.8938793288762317		993.0		5.210370797361152		3.993337106485682		0.0		3.0		0.0		0.0		3.0	
1	581	1494.0		2.914640942558655		8.920655954236954		0.8401334645686303		1513.0		8.952855636838406		6.900935805223339		1000.0		3.0067573995046066		5.722476475886768		0.8145691873746127		1001.0		5.724391255874566		4.332656374257629		0.0		1.0		0.0		0.0		3.0	
1	582	1351.0		2.8373337961923046		9.044011356190104		0.8437664759461104		1379.0		8.983906661232204		6.649565719454657		1008.0		2.896589426033982		5.800908386018708		0.8810256352119435		1009.0		5.790543741451033		4.445583959250351		0.0		5.0		1.0		0.0		4.0	
1	583	1488.0		2.897076041227391		8.995986801133277		0.8525514670343981		1498.0		8.912854569191277		6.623622772096238		992.0		3.069253858674786		6.068531792213149		0.9641355896796513		996.0		5.983099474132457		4.637181498398633		0.0		1.0		0.0		0.0		2.0	
1	584	1422.0		2.935075018513624		8.731638491606553		0.8192223273045172		1454.0		8.783311504199679		6.545072911787172		994.0		2.9814297928184126		5.12817028026373		0.7507941594674182		995.0		5.128688754111706		3.9035554162689707		0.0		8.0		0.0		0.0		3.0	
1	585	1438.0		3.0379607757495366		7.5243426100878645		0.9331540859729262		1463.0		7.516462913103097		5.629301129432911		1005.0		2.8724517649213963		4.670114517184694		0.6999167285571442		1005.0		4.670114517184694		3.7683349673300723		0.0		4.0		1.0		0.0		3.0	
1	586	1481.0		3.0244544552544936		8.344541398781187		0.821240413659222		1498.0		8.222407689212934		5.8635138241493445		1004.0		2.9979240550098014		5.38054770937876		0.8100689663678334		1007.0		5.328526433921483		4.046577199885925		0.0		0.0		0.0		0.0		3.0	
1	587	1480.0		2.982915248239373		9.41527279244341		0.8716560416964482		1501.0		9.461647279675383		6.953071596247187		997.0		2.9674828323466813		5.448225112949959		0.8850420799965074		998.0		5.451074109074049		3.991171833629354		0.0		4.0		0.0		0.0		2.0	
1	588	1526.0		2.929096284660218		8.636669621074299		0.7459957169787917		1538.0		8.62240590771588		5.950792718855936		1009.0		2.9352386247424556		5.253717662953455		0.7472285181211434		1010.0		5.257992811592862		3.734615116029979		0.0		2.0		0.0		0.0		0.0	
1	589	1444.0		2.9297890585557904		7.747673771193871		0.8651447126584895		1461.0		7.673791020256797		5.628149717548751		998.0		2.7395998609682595		4.405848974156366		0.8720554887399178		998.0		4.405848974156366		3.233190446893801		0.0		4.0		0.0		0.0		2.0	
1	590	1506.0		3.113669696065355		9.973967171143638		0.8739370457978521		1510.0		9.982682336895811		7.372461590838021		982.0		2.9549242549841113		5.415229853759311		0.7374353699118879		982.0		5.415229853759311		4.017958006940371		0.0		0.0		0.0		0.0		1.0	
1	591	1489.0		2.9432048340562904		8.509814521873484		0.8751344585632075		1510.0		8.515354237248722		6.119435198683548		993.0		2.869782631320365		4.5670586370801685		0.716038256069292		993.0		4.5670586370801685		3.4606760487511403		0.0		0.0		0.0		0.0		4.0	
1	592	1504.0		2.938611957739311		8.16559880281652		0.8358039064726993		1519.0		8.061893511633256		6.069619087871712		1005.0		2.9821025990925536		5.032573663873896		0.9482405079369466		1005.0		5.032573663873896		3.6702497997216015		0.0		1.0		1.0		0.0		2.0	
1	593	1403.0		2.950797657849161		6.974981207921047		0.8102559473062755		1426.0		6.904465407163001		5.258524461871386		1013.0		3.066986839868563		5.164880322329056		0.8960507832792036		1014.0		5.167950491661732		3.704876577404154		0.0		6.0		0.0		0.0		2.0	
1	594	1440.0		2.9548254300009673		8.934816367884315		0.8950327284120677		1460.0		8.837379054587068		6.239289387293076		1001.0		2.8374705316450477		5.952139787622829		0.7460558533824003		1003.0		5.940766144340809		4.7158883371896865		0.0		2.0		0.0		0.0		4.0	
1	595	1444.0		3.001133963923296		8.527448936871883		0.925767248295677		1473.0		8.523433498620092		6.158101353982771		1012.0		2.9388174159559806		4.702219415133785		0.8688166247733939		1013.0		4.701207947009874		3.4556127502865506		0.0		5.0		0.0		0.0		2.0	
1	596	1534.0		2.956724618718347		9.04435591257773		0.8041413654147989		1540.0		8.999648171008845		6.142185846139087		1002.0		2.7987727371316518		5.2340645659108755		0.7357632623585881		1002.0		5.2340645659108755		4.088795371543941		0.0		0.0		0.0		0.0		0.0	
1	597	1469.0		2.874889952471966		7.5514303870908135		0.7612787667313266		1493.0		7.621176797672413		5.693827600626348		988.0		2.925860331730861		5.052383320296286		0.8307123962487437		988.0		5.052383320296286		3.625366703238934		0.0		4.0		0.0		0.0		4.0	
1	598	1434.0		3.001091330790282		8.56505537327442		0.8207617683317582		1458.0		8.60747308330403		6.386377684946798		998.0		2.8625554204644827		4.859347201932594		0.8596897196374366		998.0		4.859347201932594		3.939752909130191		0.0		5.0		0.0		0.0		2.0	
1	599	1495.0		2.8083834773227396		8.715276981434945		0.7480956931620139		1505.0		8.675799740303285		5.976245217310369		997.0		3.182587176360358		5.961679589960853		0.8738055944543422		998.0		5.964784845522463		4.3833130856691005		0.0		1.0		0.0		0.0		0.0	
1	600	1522.0		2.9983883997303633		9.869146183622611		0.7603897208096495		1527.0		9.82133475929266		6.8760271123212195		988.0		2.821782831561904		5.572547844739181		0.6869177932083809		988.0		5.572547844739181		4.2885788971276035		0.0		0.0		0.0		0.0		0.0	
1	601	1451.0		3.0651903035855637		9.082078656978318		0.8648726231303752		1467.0		9.029773489013913		7.029472507881214		975.0		2.9689250580575415		4.867191775654342		0.9355101133652969		975.0		4.867191775654342		3.9657811690875673		0.0		2.0		0.0		0.0		2.0	
1	602	1464.0		3.083285808937213		9.181191003924429		0.8117031337111219		1483.0		9.235174163943343		6.754702454789473		1018.0		2.8481104907631942		4.9238921225229175		0.8205666978015294		1018.0		4.9238921225229175		3.7579775797498294		0.0		4.0		0.0		0.0		2.0	
1	603	1467.0		3.016677008369433		9.402559564077597		0.8165179331941931		1483.0		9.189762622198794		6.9337647936409095		989.0		2.9437780774932554		5.5654416450313855		0.7277579968151574		990.0		5.569735199360747		4.234198698853756		0.0		2.0		0.0		0.0		2.0	
1	604	1418.0		3.085984062008882		8.177737499009387		0.8768316166715125		1440.0		8.02790314043944		6.0023279157947265		1003.0		2.8903483627785196		5.154808158252327		0.8706380346081678		1003.0		5.154808158252327		3.8095899019010884		0.0		3.0		0.0		0.0		2.0	
1	605	1469.0		3.127777490744255		8.489619642281792		0.9546112860359391		1486.0		8.413015762203521		6.745062139574741		996.0		3.0676155615974503		5.318129491434716		0.9295186389475896		996.0		5.318129491434716		4.08655207345707		0.0		2.0		1.0		0.0		1.0	
1	606	1512.0		2.8932327700094076		9.05532316736008		0.8078902749464648		1524.0		9.014141958382615		6.56897830681929		992.0		2.9731029510162417		5.479700307574414		0.7639175526464255		992.0		5.479700307574414		4.131118269459863		0.0		0.0		0.0		0.0		1.0	
1	607	1521.0		3.063873699759774		9.591031971075335		0.844235601448532		1529.0		9.517974073021927		6.538969918213861		991.0		3.087468947912653		6.572088990029387		0.9828532420046673		991.0		6.572088990029387		5.369705323183147		0.0		2.0		0.0		0.0		0.0	
1	608	1474.0		2.867021799588979		7.612922708730452		0.7723039255169244		1497.0		7.544299561772552		5.449533505371307		1003.0		2.954005385533113		4.857181840263903		0.8609541380061653		1004.0		4.844805712778593		3.7428273272974333		0.0		3.0		0.0		0.0		4.0	
1	609	1543.0		2.87100218240326		7.767979013208244		0.8079221391882272		1551.0		7.762370164420747		5.555663105247167		1007.0		2.914732025033403		4.581114410146743		0.7629825556494351		1009.0		4.586908220544335		3.792936007606569		0.0		0.0		0.0		0.0		0.0	
1	610	1484.0		2.9316061522630843		7.847138993689921		0.9447204866735746		1497.0		7.866254733892361		5.728856249904748		994.0		2.9603369002094024		5.062687716167945		0.9503186983502705		995.0		5.061944814432844		4.002887174758368		0.0		1.0		0.0		0.0		1.0	
1	611	1437.0		2.974802734874133		8.095773123592227		0.8685014557486143		1453.0		8.086040011600167		5.9642699269088455		1009.0		2.9274404686895066		4.354543198329398		0.879905680906256		1009.0		4.354543198329398		3.4548699456199183		0.0		5.0		0.0		0.0		0.0	
1	612	1527.0		2.9054689429102423		8.731037898885887		0.8439601085297904		1539.0		8.732825955658258		6.0780404218552615		1000.0		2.986191919404398		5.62676054231517		0.7671941356485946		1001.0		5.6037185733917765		4.207646698128275		0.0		2.0		0.0		0.0		0.0	
1	613	1521.0		2.8893304048171418		8.31677757272242		0.8425402033451043		1534.0		8.287083882514667		6.072808262428643		1007.0		2.9280885689504275		5.766531329634046		0.9966417635882399		1007.0		5.766531329634046		4.485482716566571		0.0		2.0		0.0		0.0		2.0	
1	614	1504.0		3.079874638155255		10.588249796909738		0.8296384383068157		1514.0		10.528531672809128		7.6527642240645095		1001.0		2.854980924282763		4.548888615163035		0.8830702929911481		1001.0		4.548888615163035		3.5910282260604154		0.0		0.0		0.0		0.0		2.0	
1	615	1469.0		2.920088708820225		8.002205902560734		0.8609820861952202		1492.0		8.043048446326532		5.648694412814122		1027.0		2.966821883577941		5.080796671376154		0.7761599982935113		1029.0		5.080239179771805		3.7039981762370453		0.0		4.0		0.0		0.0		4.0	
1	616	1503.0		2.728038980393355		7.931364142806278		0.777660377366791		1514.0		7.9215670336420505		5.587516287665375		994.0		3.008486817124124		5.346110176120138		0.9098726814353439		994.0		5.346110176120138		4.180997802409742		0.0		0.0		0.0		0.0		1.0	
1	617	1500.0		2.9348400480285908		8.135736052651632		0.8200608175038674		1513.0		8.037347435696724		5.550566399360546		1004.0		3.054890970540494		4.679887606262826		0.9347092080835845		1004.0		4.679887606262826		3.6190341177934773		0.0		1.0		0.0		0.0		2.0	
1	618	1475.0		3.135279687627355		9.08662443040444		0.845786811588434		1494.0		9.092190837952783		7.128790904569876		998.0		2.8937993292761246		5.56478410466285		0.7803632122077201		998.0		5.56478410466285		4.191847882589797		0.0		2.0		0.0		0.0		2.0	
1	619	1484.0		3.062011655566663		8.682152823858935		0.9335771913638282		1496.0		8.673300257619497		6.32631488011273		993.0		3.004822217227763		5.265703022474677		0.9031897413538982		993.0		5.265703022474677		3.8913928622830634		0.0		0.0		0.0		0.0		2.0	
1	620	1449.0		2.9390989287628893		8.56533578994983		0.9183903233270634		1467.0		8.634333053873636		6.245732598124756		1013.0		3.036086463036036		5.279196265865688		0.8332690025328682		1013.0		5.279196265865688		3.970053346471543		0.0		4.0		0.0		0.0		2.0	
1	621	1407.0		2.9304197702499644		8.800457385996816		0.896763885539736		1426.0		8.721726950637127		6.2396255041490996		994.0		2.8431851899872904		5.259482902243126		0.7375795000019808		994.0		5.259482902243126		3.8011768215656145		0.0		3.0		0.0		0.0		2.0	
1	622	1491.0		2.870859585042831		8.532247769773317		0.8307192427570161		1513.0		8.527249647407825		6.044367536765985		998.0		2.7178215225397406		5.125226369140435		0.7682436053805225		999.0		5.114389227992129		3.8620275608505117		0.0		2.0		0.0		0.0		2.0	
1	623	1464.0		2.9417219514829065		7.908740013283674		0.7886313958692502		1482.0		7.822003924422816		5.927508867594062		988.0		2.902842080543295		5.0947620936565325		0.697873567264881		989.0		5.092833505935731		3.885366505506928		0.0		3.0		0.0		0.0		1.0	
1	624	1487.0		2.928275510572149		7.935709999550053		0.8241571882125546		1502.0		7.873897019724918		5.7156966287771915		1005.0		2.851855248018154		4.758738501752413		0.6948778202148139		1005.0		4.758738501752413		3.65144829380866		0.0		1.0		0.0		0.0		2.0	
