Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[StatsEaten6].NumberProcessed		[StatsEaten6].SampleAverage/1[min]		[StatsEatenQueue6].SampleAverage/1[min]		[StatsEaten6].SampleStandardDeviation/1[min]		[StatsAttempt6].NumberProcessed		[StatsAttempt6].SampleAverage/1[min]		[StatsAttempt6].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	197	635.0		2.82355552886258		14.683686460656386		0.8603298527079931		681.0		14.34460914315213		9.29444122821496		663.0		2.77527262391123		13.090117391521687		0.7426729508217991		701.0		13.029303400328656		8.469382021896447		739.0		0.7114042198884399		3.2182860735040815		0.3777870046601727		739.0		3.2182860735040815		2.4756415730417443		4.0		0.0		7.0		11.0		12.0	
1	198	583.0		2.8157398094191186		13.931921664997644		0.9390887714967818		631.0		14.018332671477		11.244717650256149		620.0		2.880801776917715		13.50811589526681		0.835713168964895		659.0		13.576005165471852		9.738932152998935		747.0		0.679729746932368		3.2431754986424703		0.35323597718529637		747.0		3.2431754986424703		2.255920241704233		5.0		0.0		9.0		12.0		13.0	
1	199	570.0		2.8146594504388123		13.3326780394415		0.9086301105033895		619.0		13.742268711652766		10.265019229087034		579.0		3.010593445472124		15.007236687337144		0.9130018114338635		622.0		14.928954616540718		10.595727496213275		754.0		0.7796104545995053		4.265696637566425		0.4111234522341517		754.0		4.265696637566425		2.4989711388862275		4.0		0.0		9.0		13.0		13.0	
1	200	607.0		3.0243287825332517		14.360856196255746		1.086956519041127		655.0		14.014975268861331		10.183796087076091		645.0		2.8154180838780802		14.958465369735299		0.8234896957466223		682.0		14.667920237995402		10.08728630016787		742.0		0.7936487396546067		3.501279076744883		0.5238110314787711		742.0		3.501279076744883		2.409820577347313		4.0		0.0		7.0		12.0		13.0	
1	201	554.0		2.910264388175109		13.03743350357865		1.1172444628872045		605.0		12.988399012307807		9.46409623318875		648.0		2.953127849502276		13.134599009176071		0.8785652139775088		690.0		13.182236670496293		9.3160639284409		756.0		0.8024365658289763		3.7271958652701476		0.5101123590171376		756.0		3.7271958652701476		2.5054455535461684		5.0		0.0		9.0		12.0		13.0	
1	202	663.0		3.0129889245037758		15.11917923561591		1.0700332724227506		708.0		15.026904656379372		10.56596526742311		654.0		2.885332330252426		13.736209854847562		0.9311560836159228		699.0		13.751027843425874		9.525438064083145		732.0		0.7625626921823692		3.7851034111872317		0.45005009408515423		732.0		3.7851034111872317		2.1983812964364646		8.0		0.0		6.0		12.0		13.0	
1	203	575.0		2.910633195207645		12.392997860752613		0.9182054669192997		625.0		12.78966356387702		9.762300322339494		571.0		2.9830177458403155		13.406360191758559		0.8604792038796946		612.0		13.719447608140205		10.242767508565397		745.0		0.7603728493844104		3.8509638993818034		0.3460753934658168		745.0		3.8509638993818034		2.516089243717092		6.0		0.0		9.0		13.0		13.0	
1	204	619.0		2.8460581549576225		14.304765350209761		0.9269520328690998		663.0		14.542800720305141		10.335617871299595		647.0		2.70865823185491		13.957262597295719		0.7862810484980058		685.0		13.80475149142662		10.178420440048518		753.0		0.7138748275618378		3.723746400610825		0.37403057870016193		753.0		3.723746400610825		2.250625867918061		2.0		0.0		7.0		12.0		12.0	
1	205	564.0		3.062184553469156		13.83196788017378		1.0028571953534697		610.0		14.457347220512222		11.36332740719036		659.0		2.7333305264276953		14.248134514916297		0.8562604317974639		699.0		14.034109855911806		9.021096132028056		751.0		0.7184118235263195		3.35799273164575		0.3699811003133409		751.0		3.35799273164575		2.2680907848453624		5.0		0.0		7.0		12.0		13.0	
1	206	588.0		2.879619431068699		13.167951235770117		0.9217645716289358		638.0		13.264319037322924		9.584564031014311		582.0		2.961506999662242		13.053365341092492		0.8698091863858318		623.0		13.071966080844351		9.408367170339114		738.0		0.7149518260384066		3.2357969726620763		0.4081795976060358		738.0		3.2357969726620763		2.2153334314084883		6.0		0.0		7.0		12.0		12.0	
1	207	610.0		2.8559849302833387		15.167765480390353		0.938011262669356		657.0		15.062595276972216		11.33545565657059		615.0		2.9086188829489332		14.609373330518066		0.8052563704849327		651.0		14.795573577689586		10.801391468731321		752.0		0.7100103748077033		3.7454884455871538		0.324585430500535		752.0		3.7454884455871538		2.525440716413209		3.0		0.0		6.0		13.0		12.0	
1	208	636.0		2.646389874997657		10.901776050329431		0.7458263837900904		687.0		10.814955179312564		7.413270385078728		619.0		2.967487323179306		13.098293980253732		1.017149158117196		664.0		13.289580711287282		8.996152298333966		741.0		0.7341484484772651		3.985161548416055		0.45770508763177015		741.0		3.985161548416055		2.722876862167602		6.0		0.0		11.0		12.0		12.0	
1	209	636.0		3.00856149009736		13.702182726234273		1.2133465395462733		681.0		14.01988609519172		9.934348523019501		661.0		2.871014137989302		14.78964110237752		0.8849180383453465		700.0		14.750996576964505		10.583942327300681		742.0		0.7372576242677723		4.283685032232297		0.389426109501695		742.0		4.283685032232297		2.8843083370143434		3.0		0.0		4.0		12.0		13.0	
1	210	546.0		2.6759693385409515		14.0689352770234		0.8055707560701327		596.0		14.200882439006921		11.623706654996143		647.0		2.9604647057082607		14.714870706250327		0.906204909118511		683.0		15.276001740095646		10.854731042618653		740.0		0.7635234670893022		4.137510183783062		0.408874798139334		740.0		4.137510183783062		2.867264479640465		2.0		0.0		10.0		12.0		12.0	
1	211	621.0		2.893658728153747		14.569381907787749		0.8951506692742359		665.0		14.284643782782094		9.580002070531418		610.0		2.9500736780414063		13.780914661931991		0.9098260530744888		649.0		13.471252757199705		9.671731818552383		743.0		0.7504728585963546		3.3269422956599373		0.41531723419770017		743.0		3.3269422956599373		2.5557144356919346		3.0		0.0		6.0		13.0		12.0	
1	212	510.0		3.072608834250554		12.307786734457693		0.8997287929262218		560.0		12.64423555849142		8.702982117487368		666.0		2.793910474014134		13.03438371757987		0.7808594335110708		704.0		13.220092556070604		8.977774175439787		737.0		0.7537249870473016		3.9482259444626515		0.3527847765969942		737.0		3.9482259444626515		2.5335379685896195		4.0		0.0		9.0		12.0		13.0	
1	213	492.0		3.025845824038584		11.875851105541846		0.9216481328649752		549.0		12.368276249539905		10.226244296531414		594.0		2.928194231807487		13.496720587016044		0.9068779441688322		638.0		13.496793215370598		10.409285758426694		754.0		0.7858662010487271		4.015031352408628		0.47422983011625414		754.0		4.015031352408628		3.16240469088118		6.0		0.0		13.0		13.0		12.0	
1	214	612.0		2.877020770852614		13.501317928302752		0.9879401572075087		659.0		13.355681467221688		9.721340135864956		629.0		2.7820224677596608		13.09626379422428		0.8262865253968497		670.0		13.35219733550735		9.394133316167084		751.0		0.7008116502037144		3.630707984412574		0.35255637417564595		751.0		3.630707984412574		2.465781938776035		7.0		0.0		7.0		12.0		13.0	
1	215	595.0		2.8766734258834905		12.148735612735868		0.958086570301883		643.0		12.445142087100468		8.963913545828486		669.0		2.770055828318909		12.684634712016855		0.803719108162093		704.0		12.880516784357674		8.940533864707005		733.0		0.7928039920562491		3.9456297287668582		0.47897469647362384		733.0		3.9456297287668582		2.859443781337873		3.0		0.0		6.0		12.0		13.0	
1	216	650.0		2.8707343472826152		12.243371547371224		0.8505756471672671		697.0		12.102077229175752		8.669766677715451		648.0		2.8840663298941553		12.892288644783184		0.8666151448288949		690.0		12.842275308622767		8.842764808664553		744.0		0.757867455322589		3.3373856045494312		0.4885876845896746		744.0		3.3373856045494312		2.3254517601623865		5.0		0.0		7.0		13.0		13.0	
1	217	658.0		2.853875199875887		13.733882396016062		1.0078820521939418		705.0		13.798178401298397		9.827844847596635		684.0		2.8336485902179027		13.444792379563744		0.756869928828786		722.0		13.367350005089431		9.276455340550598		737.0		0.6800467446061146		3.3867254308173758		0.3529303882679646		737.0		3.3867254308173758		2.3313292947075746		4.0		0.0		6.0		13.0		13.0	
1	218	622.0		2.9916218258610403		13.925939729089475		1.0359648965947545		669.0		14.49553462092		10.765254858261214		678.0		2.8753711597698666		13.835830372410657		0.6977516864909492		718.0		14.180398183685337		10.006839255415814		742.0		0.6738986845322692		4.378511777772946		0.3864539073285374		742.0		4.378511777772946		2.8456242745077867		5.0		0.0		7.0		12.0		12.0	
1	219	570.0		2.8916472490748277		11.65065765760528		0.8294755012671718		620.0		12.144170105666584		9.414717471732448		541.0		2.9437103717128363		12.364920857859154		0.9848465289428174		588.0		12.57952505397343		8.970580882196495		748.0		0.6869518751824304		4.238278632312621		0.43225922130303257		748.0		4.238278632312621		3.1981564631201835		7.0		0.0		8.0		13.0		13.0	
1	220	476.0		3.148264083205651		12.33591814376105		1.0785215133540982		526.0		13.368124119052561		11.254062804457018		571.0		2.7824764554230317		13.303453358027138		0.9336344576365098		614.0		13.75756841154699		10.405163817269		745.0		0.7393348692895658		3.7288877195409205		0.38328037109287233		745.0		3.7288877195409205		2.832523057917254		6.0		0.0		9.0		11.0		12.0	
1	221	631.0		2.923007060837502		11.338848646286271		1.0161198691318247		683.0		11.391410734278246		8.196830024624683		652.0		3.026105540558786		13.884809237277581		0.8526631947311241		692.0		13.78854476719697		8.206487457062725		758.0		0.7532680287989749		3.814554647022406		0.38425448653524974		758.0		3.814554647022406		2.4454014867644065		3.0		0.0		9.0		12.0		13.0	
1	222	610.0		2.7526193867827597		12.807233776767129		0.7948445673346927		661.0		13.043239180540388		10.046817942828772		606.0		2.9701287041942455		13.727236126231329		0.826566416547043		647.0		14.055665359536635		10.306101773374344		746.0		0.7987703385174602		4.240487795870324		0.5139230064713549		746.0		4.240487795870324		3.6703562028900927		7.0		0.0		10.0		10.0		12.0	
1	223	609.0		2.6723892803020974		11.726441611010365		0.8706227322474908		656.0		12.010130131889374		8.600661121129882		572.0		2.589249822729563		12.79498201023412		0.7496853519840567		615.0		13.028761375176222		9.76937334715788		751.0		0.7386435055225573		4.162110800701806		0.38880170909320777		751.0		4.162110800701806		2.836912848008941		7.0		0.0		8.0		12.0		13.0	
1	224	636.0		2.74670852497674		13.605711416193062		0.7611722320076446		687.0		13.532163590732727		8.795771172250511		655.0		2.9494711756628385		12.684816115861233		0.9671818595840013		691.0		12.872039432486734		8.939959012273949		748.0		0.7158972690050182		3.8694889025179813		0.3339324883808516		748.0		3.8694889025179813		2.6913232755390464		1.0		0.0		8.0		13.0		13.0	
1	225	618.0		2.958773049888131		15.450062295196489		0.8750632008870257		661.0		15.536265144694012		10.614572224375296		731.0		2.803110535692648		14.619048827198867		0.9220444641533927		769.0		14.439377217636514		9.036006771085491		735.0		0.7697459111987544		3.884616580712286		0.4746734053911791		735.0		3.884616580712286		2.666864731393835		2.0		0.0		6.0		12.0		11.0	
1	226	589.0		3.0481025443797947		14.047318669023701		1.0504953524289053		635.0		14.27660463618921		10.253064026462646		715.0		2.8355049208268874		15.451366575548338		1.0787634522895873		753.0		15.388484147138977		10.193596976465754		740.0		0.7091129299449669		3.7357177874059055		0.39192554102488575		740.0		3.7357177874059055		2.3388651577031774		3.0		0.0		6.0		13.0		13.0	
1	227	563.0		3.047474773706589		12.67018054008821		0.9281033267964955		616.0		13.344043072543547		10.509637422463237		730.0		2.5979333581394233		13.194887846578785		0.8071208762133834		765.0		13.37222657605548		8.52375599309878		749.0		0.7021430188011152		3.9244391584229703		0.3691184964950687		749.0		3.9244391584229703		2.812764131106797		3.0		0.0		10.0		13.0		13.0	
1	228	561.0		3.08292908404794		14.855658329122196		0.9873188479060209		606.0		15.250217599819564		11.115992684356105		578.0		2.973137252206304		14.123519264546948		0.890081249733145		619.0		14.670763953175532		10.610820385441018		759.0		0.7327177305190696		4.47229566180745		0.3769465715894051		759.0		4.47229566180745		3.210662561101178		5.0		0.0		7.0		13.0		12.0	
1	229	609.0		2.8147093181749403		12.631917908557716		1.0332575619670463		657.0		12.527039297569257		8.845332255196325		641.0		2.8686299146380105		12.885418005029102		0.9706179843511574		682.0		12.96875685991758		8.382792925781436		755.0		0.7623363828132924		4.032149839043801		0.42275177457991636		755.0		4.032149839043801		2.5735191579002814		4.0		0.0		9.0		13.0		12.0	
1	230	621.0		2.684514296000274		12.771322263556863		0.8988366685434557		665.0		12.99707367364254		9.335472186449605		590.0		3.0970225621971976		13.899489827727074		0.8470083631173365		633.0		14.081563116276431		10.670744431768322		745.0		0.7951649417562159		4.245588243462219		0.3777471920060409		745.0		4.245588243462219		3.012103671409323		4.0		0.0		9.0		13.0		11.0	
1	231	592.0		2.9716449047257334		12.922865866297226		0.924373713053929		637.0		13.26497290120959		9.512845551337355		598.0		2.674319851550599		12.237729454662935		0.8061757287718909		637.0		12.664507261168941		8.912903617010945		741.0		0.7407084135079443		4.227442567236649		0.5306557490782999		741.0		4.227442567236649		3.1462994133526982		4.0		0.0		8.0		13.0		11.0	
1	232	543.0		2.889015571380256		13.655354375106116		1.1126783071326376		590.0		13.990335975582903		10.54472086588231		643.0		2.8235185376194902		16.22084562601059		0.860907555844251		683.0		16.139459070644907		11.620503574851249		738.0		0.8201338249675986		4.019787420351756		0.5062598532401456		738.0		4.019787420351756		2.7173756222010734		4.0		0.0		10.0		12.0		11.0	
1	233	565.0		2.8289164695516837		14.001398896818118		0.8821159878257083		611.0		14.150215162046171		10.335120956105946		609.0		2.8048803529113413		13.412511142303236		0.8695989986327799		651.0		13.359293668816864		9.713776596381441		742.0		0.670755643722346		3.570893224364804		0.3265555748970003		742.0		3.570893224364804		2.3550696733964633		5.0		0.0		9.0		11.0		12.0	
1	234	632.0		3.0847297088469583		14.12252291999864		0.9713859920312614		674.0		14.57681307403728		10.163652154666151		660.0		2.9084459649645873		15.476463038687594		0.9035889077286224		695.0		15.851901341565043		11.201461442608576		736.0		0.6699754442790021		3.403914637111673		0.33514099348807896		736.0		3.403914637111673		2.6640520616091243		5.0		0.0		6.0		10.0		12.0	
1	235	556.0		3.036206610664779		15.372842494699439		1.030213632116786		607.0		15.44191629368915		11.267855877267293		564.0		2.9377514664329762		14.998660623835029		0.9930357780368804		606.0		14.71214747056607		10.783799312046561		750.0		0.742321210489625		3.905241331317597		0.4224867875714547		750.0		3.905241331317597		2.5761451277150873		6.0		0.0		10.0		12.0		11.0	
1	236	591.0		3.117855149890871		12.173774686283172		1.0549483224716671		637.0		12.170252962430437		8.681874667830979		628.0		2.9143594185268507		13.983604535021296		0.9514171882085481		667.0		14.226615646491357		9.891242167910455		758.0		0.7808163193290046		3.872298895453856		0.4750905320354032		758.0		3.872298895453856		2.3783544742659966		5.0		0.0		7.0		12.0		13.0	
1	237	504.0		3.1096895039535934		13.433033091205926		0.9585796422718683		549.0		14.085530586180427		11.533164782549612		683.0		2.8694611744747696		14.369853718963787		0.8848655221863017		715.0		14.196504970616685		10.752197034545933		732.0		0.7255329352389638		3.8380216188996323		0.3831178440718681		732.0		3.8380216188996323		2.6347313772339382		3.0		0.0		10.0		10.0		11.0	
1	238	700.0		2.811040853482368		15.19976502999391		0.8481917471885285		746.0		15.29708369946771		10.287914039721183		671.0		2.7471735548928686		13.547525338752829		0.7003908771721167		711.0		13.810273428049276		9.208731957536099		735.0		0.8028241620548957		3.8779007448432496		0.4396238675186098		735.0		3.8779007448432496		2.7525372070672662		3.0		0.0		8.0		12.0		12.0	
1	239	511.0		3.232497133414395		12.583141969208349		1.0765534336377918		562.0		13.272597196007661		10.362981451947796		637.0		3.0766192854047607		14.310109015188392		0.8517426579421572		681.0		14.010650595871153		9.173034822531033		749.0		0.7193920187499316		3.704171588555295		0.3942387388335447		749.0		3.704171588555295		2.468763987026491		6.0		0.0		9.0		12.0		13.0	
1	240	580.0		2.8662410507968543		12.18080194061202		0.8936496798200516		634.0		12.119419197285827		6.709276646884019		657.0		2.656777006268004		11.158549697882831		0.7658522611622757		696.0		11.487308512028088		8.427660789381035		751.0		0.7432874466430718		3.372148676036342		0.40278757580728325		751.0		3.372148676036342		2.292491306248742		5.0		0.0		9.0		12.0		13.0	
1	241	606.0		3.0062105205940326		15.441103207271375		1.0310107155359662		651.0		14.84643116705597		10.238654435672798		571.0		2.7359899228210485		11.817155891692472		0.8840323673763434		615.0		11.814667109197636		8.209962382133444		726.0		0.7201207204496552		3.338192919020254		0.3260169512490377		726.0		3.338192919020254		2.1714487482455334		7.0		0.0		7.0		12.0		12.0	
1	242	606.0		2.901786424039264		12.572699121759		0.8438261906908715		652.0		13.166498536554098		9.45265773887807		670.0		2.9639857494987023		15.365415731374773		0.9846836829660358		705.0		15.303093047259857		11.346376652306057		748.0		0.8183447485464803		5.366868906738611		0.4225524856584216		748.0		5.366868906738611		3.858874899645207		0.0		0.0		6.0		13.0		13.0	
1	243	681.0		2.575671172550549		13.391751157118192		0.8457659238037906		725.0		13.720526561244082		10.000828300039638		639.0		2.7029788847292746		14.206584165661889		0.8352575794094962		681.0		14.50336586654329		9.847393949837343		748.0		0.7675404210738764		4.412120803600331		0.3660783802915603		748.0		4.412120803600331		2.831363601349226		5.0		0.0		7.0		13.0		13.0	
1	244	645.0		2.8429353745795893		13.912301826043745		0.800431019375273		687.0		14.403386887264984		10.22904766637132		627.0		2.8457441950579914		13.40122193040678		0.9460277206196319		670.0		13.551498124153698		9.181009633872204		746.0		0.7305880611424961		4.123610006120156		0.4427575812242056		746.0		4.123610006120156		2.688510464631525		3.0		0.0		7.0		13.0		12.0	
1	245	567.0		2.929358063641522		12.51847510563186		0.8337443950744452		613.0		12.542517256108315		9.743376699710492		619.0		3.0646869861237582		13.085281655905028		0.8962626603502453		663.0		13.205301053413205		8.444543883804915		739.0		0.6805387438820291		3.304183020918288		0.33119097024808464		739.0		3.304183020918288		2.105222472052822		5.0		0.0		7.0		12.0		13.0	
1	246	620.0		2.933152084291735		12.94540348252632		0.9438925238855108		669.0		13.613167826612832		10.210845779495587		633.0		2.7894313628922305		12.55289720585713		0.8681901415755264		674.0		12.913849759361273		9.639864432587755		746.0		0.7874997726021931		4.038085175368195		0.42346677117053955		746.0		4.038085175368195		2.562952302942478		6.0		0.0		9.0		12.0		13.0	
1	247	560.0		2.8558729748556044		13.519570200877306		0.8976290691919764		610.0		13.696664810573477		10.75455342196735		588.0		3.077225473794855		14.705124897040152		0.9920129621425602		632.0		14.386784005894661		9.692504084700984		742.0		0.7352652182194805		3.8528816953506135		0.40762567747052414		742.0		3.8528816953506135		2.5986887125078564		6.0		0.0		9.0		12.0		13.0	
1	248	591.0		2.681325706582351		13.526367825250418		0.8502411470383517		639.0		13.33212925262208		10.657664399385682		666.0		2.827572557087682		13.93960842208657		0.8854888859759956		702.0		13.831965008122888		9.914537802792697		742.0		0.6851795685490124		3.4800408495428274		0.3607383117061839		742.0		3.4800408495428274		2.2406348593915864		3.0		0.0		9.0		10.0		12.0	
1	249	574.0		3.0101120743249177		12.439147013020447		0.9786791119702573		624.0		12.799609230139806		9.766281142479233		647.0		3.029398326141904		14.369838034147222		0.9222383093327712		680.0		14.708275673518637		11.041051177116133		739.0		0.6090618088536836		3.0423763065368066		0.26882065475453426		739.0		3.0423763065368066		2.184952815141459		4.0		0.0		9.0		9.0		13.0	
1	250	624.0		2.787860654820902		14.153682900233719		0.7385153006861234		670.0		14.371198402468856		10.037934268517198		620.0		2.928706885357693		14.262652121599006		0.8458072630513089		661.0		14.368216225188236		9.89963096991167		737.0		0.8117603288601104		5.229018786433597		0.470122486770822		737.0		5.229018786433597		3.5135418267771548		3.0		0.0		8.0		13.0		12.0	
1	251	590.0		3.0884474502095793		13.59450447003466		0.8483611432492972		638.0		13.831820312841687		9.938323292631404		617.0		2.9654427276823028		13.588420989510178		0.795992512519845		654.0		13.823561472548757		9.362473257112978		737.0		0.7669153832160688		3.8243448400340214		0.45596874363086737		737.0		3.8243448400340214		2.700343359386883		4.0		0.0		7.0		12.0		13.0	
1	252	556.0		3.1436407265283957		13.284066838642413		1.0474956187749977		606.0		13.559773975376727		9.945840847194667		613.0		3.0778000086759647		13.666162294071727		0.7493419524834074		652.0		13.705394527876852		9.566395925860284		745.0		0.6793278466698086		3.3589306329965423		0.302991055802028		745.0		3.3589306329965423		2.3430075984866487		4.0		0.0		8.0		13.0		13.0	
1	253	541.0		2.8703099557778495		12.937794854225029		0.9407377110296998		594.0		12.747222060266648		9.269325489606638		637.0		2.828838127084922		12.653110475396007		0.8967639162382665		678.0		12.438476427514571		8.61434427576818		738.0		0.7918152982513328		3.95119319334898		0.4254892645873513		738.0		3.95119319334898		2.54348557588906		5.0		0.0		11.0		11.0		12.0	
1	254	641.0		2.736562909813711		11.473732421227698		0.8704253238957457		685.0		11.842415831348676		8.990694824238084		678.0		2.8592963217532996		13.50200454442247		0.8009690455888132		712.0		13.530431681464279		9.931965918737337		737.0		0.7499608557109779		4.295501165173172		0.38247071960576207		737.0		4.295501165173172		3.0481185955498247		2.0		0.0		7.0		12.0		12.0	
1	255	641.0		2.906789257081704		14.432286388403465		0.8691176517550149		691.0		14.780224984192577		10.702454354318654		659.0		2.7974156503646483		13.457726292258798		0.8107940404552016		698.0		13.40584441876481		9.715095519030589		737.0		0.7039250711058709		3.459596099436723		0.35327880433159736		737.0		3.459596099436723		2.3854721732456285		5.0		0.0		8.0		11.0		13.0	
1	256	638.0		2.9933167057427754		14.275010748229068		0.8354388751575242		685.0		14.314069940609944		9.907216021456842		677.0		2.8989819886152848		13.488073205769162		0.9817081581969423		720.0		13.238216917723138		9.208841047188105		746.0		0.7400971707552931		3.625368317813556		0.36254433890993704		746.0		3.625368317813556		2.2681598833528387		3.0		0.0		7.0		13.0		12.0	
1	257	580.0		2.84030480347953		13.266641202113847		0.9292202895707945		627.0		13.660661680195684		10.478953916497803		665.0		2.730975558028155		12.914427921508102		0.8031260798646733		704.0		13.119432370130795		8.844434309293595		739.0		0.7703837902273667		4.036660485429263		0.5343778167875403		739.0		4.036660485429263		2.880043881879964		5.0		0.0		7.0		11.0		12.0	
1	258	497.0		3.1999086152859		14.818860499290302		1.147713013266536		548.0		14.922289071582405		11.599203043505192		652.0		2.8507318803991692		13.690824278599058		0.8336325128806272		692.0		13.745829760376456		10.193852749534567		730.0		0.6834121016271129		3.478696949183318		0.4561858664657465		730.0		3.478696949183318		2.356178452144779		3.0		0.0		9.0		13.0		13.0	
1	259	588.0		2.897118858393843		12.528687704604051		0.9285597272814166		636.0		12.378973584687547		8.070103782231268		633.0		2.8047204660450333		12.935210441494503		0.859527419435528		673.0		12.7438775306531		7.670925802086471		739.0		0.7664740040149491		4.029201228266293		0.3618710388340483		739.0		4.029201228266293		2.606820244315567		4.0		0.0		9.0		12.0		12.0	
1	260	500.0		3.1180790445559214		13.104019084760633		0.9716360160071397		551.0		14.1494242699403		11.742861255414065		657.0		2.6965983293233364		14.690334478862743		0.8039084153850379		692.0		14.966310861311866		10.895845157434325		742.0		0.7087239946797218		3.5238517434284873		0.335993047083779		742.0		3.5238517434284873		2.2839611249732408		2.0		0.0		10.0		12.0		13.0	
1	261	540.0		3.0713581534670378		14.06052669674239		0.9404360476017067		589.0		14.498192469662333		11.573385827088995		616.0		2.999120101052784		13.760145810064648		0.9905547943298135		649.0		14.138740430227816		10.466943842125932		752.0		0.7325288253918141		4.324299680629426		0.3899104229379695		752.0		4.324299680629426		3.128404876388416		3.0		0.0		9.0		11.0		13.0	
1	262	529.0		2.933748169693351		13.508423155048032		0.9956706676037187		580.0		13.92051357279055		10.524474392320624		625.0		2.8450382625842514		14.27784649262733		1.0018966082644531		663.0		14.400708199139926		10.82325014519581		753.0		0.7626290110306428		3.637691849885087		0.4559416031534899		753.0		3.637691849885087		2.6283269785073857		4.0		0.0		11.0		13.0		12.0	
1	263	586.0		2.818883355346497		12.236323334095434		0.8148952511450959		636.0		12.298875587130365		8.60610866123899		609.0		2.9039031554001484		13.522399297142561		0.7985043128759541		649.0		13.461983773858774		9.082911271831222		744.0		0.7087481913191652		3.9411791644785352		0.42739508477339666		744.0		3.9411791644785352		2.730306823838418		4.0		0.0		10.0		13.0		12.0	
1	264	587.0		3.032625641869386		14.181419554036555		1.0060926388694054		631.0		14.82836624018738		10.28653903261217		644.0		2.8875938802862153		14.505075691973442		0.8719022483959026		685.0		14.542690987263386		10.974237870315031		740.0		0.7473598044497753		4.210959478990264		0.40104426169575136		740.0		4.210959478990264		2.8829867257163126		5.0		0.0		7.0		12.0		12.0	
1	265	626.0		2.8967795179378673		13.925834260455815		0.9144096409966078		675.0		14.208642584805476		9.365647687419207		711.0		2.7708555074228003		14.2407147853728		0.8974058598164245		751.0		14.353078998952192		10.108710544081104		741.0		0.6810764328418368		3.363420952643979		0.3516771988568575		741.0		3.363420952643979		2.438304302283983		6.0		0.0		8.0		11.0		13.0	
1	266	558.0		3.0552793871282984		13.205666155938648		0.9347472726768332		611.0		13.665278818346604		9.822642432690088		678.0		2.849868222894992		13.579434979846752		0.8679486697776089		715.0		13.830855410780185		9.47066159508785		741.0		0.76486360649574		4.201032108562826		0.40150486600397384		741.0		4.201032108562826		2.893722030489046		4.0		0.0		11.0		12.0		12.0	
1	267	623.0		2.7341397644452274		13.921425983457663		0.7643811708588488		668.0		14.304517842677118		10.342084535822085		719.0		2.768334046308223		14.09543782627126		0.8669071895673065		753.0		13.97759082363662		9.63200856936844		738.0		0.7211835704435724		3.7620205011871395		0.4477973315207662		738.0		3.7620205011871395		2.5487154940035572		3.0		0.0		6.0		11.0		13.0	
1	268	580.0		2.813841541746626		15.428895373853145		1.0136914231708796		634.0		15.327717071082317		11.437333546168325		632.0		2.7595458017991863		12.322240825013285		0.8684473553262617		673.0		12.689531580940344		8.814132251127871		743.0		0.6882611760015274		3.708578098191435		0.3156550583969638		743.0		3.708578098191435		2.5547973771058414		5.0		0.0		10.0		12.0		13.0	
1	269	619.0		2.9299501304416276		13.716944661960216		0.9961314903697391		659.0		13.808090611253613		10.739466329427463		738.0		2.766285000190284		14.421124510862096		0.7754857829699151		770.0		14.226802467368536		8.85980249187652		725.0		0.6803939607017909		3.2809543438662963		0.3615747920479739		725.0		3.2809543438662963		2.4419825377179216		4.0		0.0		5.0		8.0		12.0	
1	270	624.0		2.9188981319607405		15.000420641579609		0.993263735342504		669.0		15.24518618212146		12.051737953121329		686.0		2.7687355466129824		14.928656253756094		0.9057575058880926		720.0		14.961974050059483		10.105402511987286		742.0		0.7408523251770432		4.7127812944735945		0.4014787906086566		742.0		4.7127812944735945		3.4627319484447523		2.0		0.0		7.0		12.0		13.0	
1	271	598.0		2.8379906644402713		12.30281501037479		0.8473514038864552		646.0		12.613304276724275		9.439539947564286		592.0		2.8761992447347464		13.955453480339541		0.9529057249926424		636.0		14.12112791761818		10.701815642758502		753.0		0.7631036091350845		3.8807586696428116		0.36083117513423324		753.0		3.8807586696428116		2.5569400725539144		7.0		0.0		8.0		12.0		12.0	
1	272	626.0		2.7956882860249723		12.52515314350482		0.8405503695870137		673.0		12.756883790489262		8.538539324000258		595.0		2.837941898997845		11.274507028538645		0.8410082620635444		634.0		11.01440805547574		7.17612941245668		745.0		0.7574175679923777		3.1785211735491896		0.4069087775859501		745.0		3.1785211735491896		2.353204336844722		4.0		0.0		7.0		11.0		12.0	
